safe_address,token,first_signup_of_avatar,most_recent_signup_of_avatar,avatar_hash
0x7ae56af57818dcdefc3f27a27720c445933d22d0,0x8ef982b215bca46870bdd4004ee92d1bcd016095,18592838,18592838,3d4f521fbeb88b3bd6edcb9e9a13be12ba16d2209e0afddd177e57e4e4b3eeb4
0x305ddf8b4b04f6dd858395da025b34f8fc4b4b03,0x2286433c2cb82347d8026fd9e03fa205501ea57a,12928191,12928191,3d7d47eec157a02210813194e1e400c454527216091961453e80512e1245e48d
0x6157b38c02353312fcf77e23d8448de13bb9b39b,0xe0986fc3887056684890b0f661f7227d08be02d5,18623921,18623921,3d9f2e3c551fb8cc6f5f834ed533cbc5e372c53f575794e25554b828adfdd332
0x11801fc9668f078b57c4a76fa5b95ecb57fed9e7,0x1f02d5aefdee2e3bbfd2d9d66d1569950f024dde,12575623,12575623,3db0751bfc6843bd3bca3d947330dfccc723d9536893fe92a665125e74c4cb0c
0x4669c98613952e15aa3a34ede045d28b5fe99bab,,15774670,15774670,3dbd523d8ce2b9f1942cd25ceeaea06a534d26acb0b9dc43ed4898603ce775d9
0x6504de0ab671f96f8be9d408c034d69050c6e9ca,0xef1e91dc6e6910939bdf04561bcd35fc42411b70,20547857,20547857,3e189cad0bfe05fa8e99d75bb6a6e7a9c4ff8c77a80c40f585f3f247f04ac8d5
0x7c0c13a20aad876569ef6bb20d7b5c27be5c2aee,0x3b266f96283e22460ded14be23ef87c20cf91700,14009263,14009263,3e3e4e05f22271bc0e4f8589aadf588e2df7d5b1d052af152c21e2eb2c40fcdf
0x90355c47f6a90d83ca9dcdabaedd7f0d43b61e03,0xd3d3de8055aad16cc830fe5ef3b30f20797360e8,13767403,13767403,3ea56d75c018b0d97911b4b98756760aa414fffe780b41e0499cd1252da18c79
0xd972c99f1fd4e565e36726c4d3edbf42c37eb8d8,0xcef781e6d490449441fa7f565ebd180b26035067,14084801,14084801,3eb62575860520c42c6cc139c3e3f58e7c5f989b9110fcc960b2a3d198990904
0x351c96972e36b9312c0a8bbd00b1bcbe4d78bcae,0xdf9b9f22a2fcc8ac5257728908403ce39d4d0f9c,18772491,18772491,3eb7bd916419d2309f89a437f386dbdab0d898f3e4fac566e6e8c1e98b698d39
0xe47427784cbd86ac50fa86cde7be29db609166a0,0xcd157aed4936c8043936be5d60ea771dcf8c77fc,12675808,12675808,3f023d752d1e706a109120a545f3d598168a39806eb76a26690ebfc94edbfb02
0xd27e6e1c4eaf31f186b04fea0ae44db3a2ec3f44,0xdcc221f419bb41cfb5f410e30034a8952343fe72,16744499,16744499,3f1417b0e57214ce9c998127f879aa21b7196b5a1171b6f8cfea9cfccb0736df
0xcaabd9353b7e8e09de8e2cbc02aa5a6c3807e70d,0x299724213f6f2e3223b05134dacb100ceb7a7c7d,12552158,12552158,3f5ffedadd2757ebb97be7e460f1bd4b7429c0ce37ac11f9277108eefe50c005
0x7122760d64f7b5121a3848489bed8c81d3745dfd,0x03ea5718d0dc62c7afd58214f1979ab6b1a85a93,18593496,18593496,3f91cc7747dae57859093b648d4a0f8ab76a68623f278b8c799bb487aba99f34
0xcfee0137a23aaa638bc15ef8234dfc82a1ccba77,0xa5b9320a6af90762336cde5961901467dd97b740,16740013,16740013,3fdbc9de2ed63f300edf77c45b102ecf08644e0d322093703588bf97b5ab1021
0xa8545ad843d4dfdbfbf330500cf94c663fe64e83,0x678ef3ed36e69c512d20814cf9edb4a283c988fc,14086080,14086080,40027338955ac979a89f99f32d7d9a1a1875654c875ea9cf1eeb99ba60f1ace6
0x555a6b3a870176e82ab18c26baf3bf1232c7a07d,0xaf754f8a23ea1f983f361253b4550428be543229,13177085,13177085,407afce594ffafa024f0fdde49841bfbabc7cd72faac05ebd5d6249b0171f997
0x339e9d2ad44b14eb3f894ef15eb0ee796313428b,0x13adc6df34fb45907f45df83b68e133153cbd4d1,14111953,14111953,40a7f466d0b62df827cc25c68b4f99387f5710149bf72fea70681987a5fbf466
0x021e272cfde29359e3e9923f2765f3d739047dba,0x02b6a115568cefb6ce27db519cf1326f0663a528,16775044,16775044,40d4785314309762beb6eeb6eecebcfd46e7561701a374d760b27788a2a0f8cd
0xad8620317a647acc00ae879868ce927d88aa37f8,0x3661738346f80eb80e8b992d52a58c1dcb88c35b,18709982,18709982,40ea954804c95183d0e58f953f36fa8de5636f12bc32526fd4c393b06062c9ac
0x61bd9f12ca9f30e3d6f431285bb38dbc54044bd4,0xa6c9b46dcf9d9fbf48a33c8cffce8355138808a2,12639545,12639545,4120078e3408835e9266f99a5c40bb1c3913fc057719e0137ee55f1e6e9952f4
0xd03e69498e57466c54ed4f8054e1dacbbc087bc3,0x322295e05060b156df2a015ba84d35ad4e135c8c,12886927,12886927,41361babb577dfc38ff4529dd8850038f599c51c9bebaa698229ea7f0111dd61
0x38e1825ddcc2db5050978a47ae1657358f080298,0x295155fd8697e54fac4911f22552d96bed2ec6f0,13516782,13516782,419a5509bbdf87adf63eb87c554991dc600b63624a3c4c7ea5e34b6a53f490d0
0xc51a1fa0fe3205099130a6d6946993610134ea2b,0x18ffa14cf9c270e65e9040c210a7c9cc3add7096,13516775,13516775,41ba5c64fc455ce577df4db6c66f8af7040428c5d50a80d166dcdd7db56cf6e2
0x61ced45dc6c3790338c23051f19253586b810b0a,0xed6d1491b1d374c894e2cc8b5e8fc775574f9375,18644781,18644781,42a15932b359547df02b8b96296abdeb064b20e65a5f47102fda8902f19daa59
0x0d0d10df0d22b43bfe15e672cff67b9a76b38e5a,0x33050ac3696da4509b90eb89c9fd6ddce9a45623,12967618,12967618,433031321d714e9e6c68be4cda4a82598491621b21f63c96c1f0028416f9830c
0x0dde81796bfa022aa39196eb0fe5b90e0ae412e7,0x54e9cf76503f660a37ec78cd764df2d47dc564df,12606255,12606255,43abff2f33d69ee04266d6ab38f2e929ffa20413b2761e35aa68fc4daf5664db
0x921a8089b93c3bf61de712b89904a71c64c8fd40,0xa646ac7a9c4b8389e67e7f15fa79c6062561424c,12963819,12963819,43b5bb0001e4d8c44e16142fd6e294213f8d386dc974755dcc9d51f695894adb
0xc04ea487afa433e1ee051eab5d7637fc892f9d01,0x85476f7efbc7a5d36349792bf07372500c736391,18614903,18614903,440cbfc9a558c30c6c9fe490ca5604b2e900f2790fc023207602f2ab9d0424d3
0x9c055be8936590952382f92ad96d320e249c1b11,0xc9c1c7e6e9d22206943cf188785b52056e85dd45,12959557,12959557,4423bd355105a9843d758336a3e96ce3d8c7cc3fb41e53ee20b55589117dd934
0xe990ba14ddb662ef65df76209178cb6f54516ada,0x930923609254895ae6bee438ded68e1be55453b3,12596472,12596472,4465c038a4b4fd4f7c1a30b7702127fb797f92613c515faea2e0fddaec7890ac
0x135c823d6981fae51ea2c3d46319ff490bd7cc45,0x7f2f600d8adcc28e255d701a76731233afecfe49,14023691,14023691,447ef51eaa31f4fa9a4681f36e15becd1ce6f8c82b33e2e170ed3b0148b4fa56
0x6b2a78d4b0605b0c6a180477ba2ecbccfc1e291e,0x64cda0056b7a30dbd7c806d2685c0354cb7ac106,16742101,16742101,452354afd261ec6b9d2c8767348f11fd6d696f452f109ce3b8137b44c8e18d33
0xdb507f763c19cd9b14a11bb235e4d68ea230e351,0x7e898802e445f06792c0df05445d2bb174cd9117,18772735,18772735,455cfe0354d386170b90607e92b48447cf68e7c11b773fd5d1e57a2f16da8c0f
0x793b20bcb55ea652601623a0e29f927f9d44ff4b,0x6011458096d0454e7cb78147dc797e816885b1ba,18625892,18625892,45dc975ed493397639f949434a621b2094f3475cbc4636bf9d623101ce45c3c7
0x69079241e4c2f2d8eaccb908899174f5a3565c92,0xb2a480b06b0baf61b6108b0ced0321d14cf2b2c6,18771492,18771492,4606845fd9379815f4bf38e779e43a59f94740949593f0d515c3baba7cbdd226
0x5eb9fa72cbc81c58421d01e21c7c7f23a95412fe,0x68f6e85256f552abd2943e22215b501b3dc61689,16774978,16774978,46f14283eb66e017007fd24a359aaa9d70b6ce1ccd286dcee3e3d89633044300
0x4b8c9dcc9efb33b21a54e9a3f9b1a255431503bf,0x436ca3dbd9e59ebf717758918248bda2010cc5a3,18836424,18836424,47053565c7149043fb07323a200b745e2d4b0cd8bf378f9558f79e6833ce41af
0x6a3c727ce962148a5e789307868ee55fe60453f3,0x6a9bb88331d29bb94e4316fe45e814a74d0a9df9,18583210,18583210,4713bb95ffdb1d224aaed5b80beb55a3e413d593f992e9e016f8602fc3d35811
0x0aad3e6d39e73e30990bd7712985681b1752351d,0xf0a58568323f621e71cec5f854888d4bb6678e65,16788589,16788589,479f33e72d6ebddf1f86b093afd22fec079fd8d43aaaeb86e022efc44ec32766
0x86c380056ba7a4d9ad87986e00ac772d75359a1e,,18644583,18644583,480e5d75758c71fb2a4bb88f65ca4f06d1f90b65858acc9314c7efe679fb4439
0x4f57c89a7278e0b622b9da600ddd3b0f4fbc6138,0x6f6054e297a8f281a8cbeab9d98fc8e2acadee8d,17095960,17095960,487bb6eab631c2fd57e0f71e50a765802a51226cb19e08de2eee33453b13056d
0x2037999890ca59e845f845d0edbe67cf009a661a,0x415ac6998872327d41a6afc0144317925a244de5,12587646,12587646,48c7cb10c016733a98d514e5f97b96ba3d834fe84393b3c87496a65158d7df28
0xcbef36e8ddafde83f93c3f6a34d84bd85d58552c,0xb738fa8f09678c62fe5355d04fdb0983945b6416,12598101,12598101,48ddf52199104a226f37066ca33d6024807a4ea94e6bce0835b1daf9c0f608c6
0x819e7a43308126fa39ea83cbe9f02fa79afc02ae,0xb99184354cfd7ce9f390214d293d12060e885f3d,12883922,12883922,48e1e9085f5fde166c3aafdb046f9ab453c71c927909d203fbc1a1713c54ef6c
0x2983c2523f2e8def6bed8d01df867fdee0de1377,0xfeaa74de70ba9b0d6fdcf21cd410a376671777c6,26381672,26381672,48f3a5223a620300046d21c849e3841518806d3964d9337fbcc303e29aeb465f
0xa1b6098f5cb69366247b7a0559ee0758f3eeb2a3,0x69dd4923e03d96abd48ef0cfa0400aac9e89f760,13358096,13358096,48f891c863824769464e67fd360ded067ac6493544cb522aaa79cecdfe6f28e0
0xd76f434426d7b38ca0501510572119567675229f,0x02c2004203fe14cc7877587876b882e1241aace2,18649712,18649712,496bdb9f27106933d2f67b414f5fd3acd062396073765f89422450c045cba6d1
0x6aa8c3acbd9a1749b28abf04fc06d9b3473ffd29,0x12d247765151e37addb62527ceac0484b2959fd9,18653497,18653497,4980784883eb1c37e691713d27d16eb8b8ebb46b9b5113bf72d95effc06c1bcd
0xb6d2de35d5c42a2b3186af5c02e72b26df4122d7,0x7b667fcec659d0ad859152bfa0d7f54182842d24,14022934,14022934,498cfb53ed947851f30bec5c14a63e68886f05fba2ef0ee56810b4d9c8de8365
0xf8c15b06ce245a8b7b61c88e90a13cdd649b59e8,0xf90783477f2d050e1fef35cd4d0e2a4d2345e964,16785060,16785060,49c14fa817cd9332d6b8872cae940b97208fd14bf08ad28f20d21bdc58f145a2
0x069a0a28d09b0518665fe5d7f293fd294a93563a,0xe6936e08e7518c5b2727468ad6ae0fcb794f636e,13716404,13716404,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0xf2d45ebe62b0ac4ea5b67547635b62dc7804984a,0xe2e42130cde9a7f1fb1108c06d340f19a7988283,18586441,18586441,4a980c3bb022f383b2a70e37c19cae8b15c753a5de171c41b86e35d03562c946
0xae0b2afa6d28b1b529ce2df1d37e987694ba656e,0xc8c5f6c69512c2286c84183f82d848b6dbd7b73d,14009752,14009752,4ac42881f5debc8f0ea63c3425f5c89ae94c25bcd486cd584c16379556602285
0x82112e817f8d99d8d6712462a4590b11095a3ada,0x7d838eeb450bd2b892c71efc95035ee9018b2c75,14085185,14085185,4b0b161712dc15b55953f3e1f78e035f9a3407ced5db1e64254d005e40a2ca0e
0x13788bcb6a2c19513c916ade9e8e9a5d7d3a714f,0x760a78ab2a401c5d458bb477bbef8ce608b7ad10,12975618,12975618,4b0ddeb804aafee73e3f9cbf24b7e5b972746b876626e81dc8b654b4ab57b876
0x894890a555ef6de2ba58caf4dc236f924cad5ebb,0x9b25c66a22d50d94a1e475c729a8987c63be1130,18646615,18646615,4b33300888ec3bb78fc72702eab526aef80941d92f7401cb28ac4f9673c1047a
0x37159d22655753bd027ba7f0b1568e16bd5facf5,0x1bb5ce82f43bd87c39e189505f54245a705c9365,16790913,16790913,4bcba3c8092989db5bbbc16b3a2aab3d5c2a4d46791e692a8fb90ee28d52dc9d
0xebc2209e6a3bc4bdea8d63d3da55df73dfe403f8,0x4293b818e738de4846d31e2ebb0f37bf2569efa9,14023631,14023631,4c21be4a4dd340e1080119432b7405dd4cdf03149de92a0640cffc5b0fb79030
0x06cd4d87f2a02422fb9c6bf59416f52955669054,0x821871ec6b1a96e9b647c39df1edd4593688c940,16740075,16740075,4c6b7be62ac9c17534dc2c0036797f31856dffd735e8faf28ef75c8be5f598d8
0x1a8fe4ffab533230618419d5d3a19c9ad826a396,0x02370d1b40c35351e1ff65ceed936c5fd26a94ec,12666330,12666330,4ca082951243ecc7034f2703328c966dea7e3cdaaebe0c517e2914d9a0409881
0xbba3cf3aa2ee0c2eb94480b96794f244ad78c5ed,0x782e36bd83206ffbb8b81f0b6feb39bf206ffa65,12642119,12642119,4e492c90bd49d52385b79985365b918bc914a027655e34464bc35ce2c3193ab3
0xe9293b6e41a101307f23c081a4dce726a974d106,0x297464915ceea402a175c278a456c6e68d257c32,12610826,12610826,4e62f56b20c37dee8621438c8100bead5b1fb638145b21859b85545696a13533
0xb9a69bd739fdb12e9a5c82156ca3ed19f2a11313,0x9b17835c50ec42775521ed50a2253144def9e4ce,12902373,12902373,4e9061676128aad0e51bdd3b73137e397ebdf1004d2104bc4212c93e347b1322
0xade2b3a75ab618f22b9d932bf6bd3ffab0b6bb52,0xa24a7d9b8772bf4cea614e8037e7ca05b3dabfa4,14085909,14085909,4eb05d523adc8924313e323f3e8a7686d7ec4fc0c31e01432abeb9b9b968e9e3
0x8aa09249cd9edc8203d904ec9aff1483f6e1f8f1,0x632d93467eb903708e24a420fd644f92d1cf6eb2,18554478,18554478,4eba2a1948f13e33ece49c41122e55c575308971bfd2607945e0fc5165bde822
0xeded0a52301ac6dcfb295ac740d5039645349331,0x06667722d36b8c84651c8491b0c24b83e2dc6c7a,17883163,17883163,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0x5bb8f22a5a27d6690b4ef16fccabbcb732c09120,0xf9c397ea562c2e3800a52414ab3fe4b6f56f7bde,18725083,18725083,4f6778270bcaa5ddbf200b546a5eacc9fab05cb22febd865c2e9bd0eb437f2dc
0xc120e6f2b46cf0312e7fd761691aa8b6094fa036,0xffc414b57a571c6f4ab82f0949abf139bc32d474,14107487,14107487,4fa93194c47967799b24466cf07c1f5813d32dbc277c66c224bc9414f0331f3d
0x6463b61fede08bb4617cdc0c4c66adc4fb5e42dc,0x7aaf5be1377c0c2da4e1d2020c2ce785c4f1e1c5,14018499,14018499,4ffcb310841bcbff135ed6d47572eef5d70188d5f4ecded7b9f57f580266c655
0x3f1fd89d2a074f21ce649c5992c1a3ebbcc58de7,0xf59b237599244d01d9f0cc840741bf58b139cdd4,14106439,14106439,50081ac66c30b4953083660034fa8bdc138f9db816503bd894cbc4e82aac9781
0xcc4488ea33475e28d084e1567cfd10df804dc5b4,0x1f2c60c77343f74ada71105f801d4c9c5967d3b6,12904838,12904838,50296ecbc6a2c89ed4ac43a7e779dfe87bccba938f611de12d76a1a0cb6aaf15
0xf95c97eac12c39b5f794dcbfe5e011e70c92c15f,0xe44b0308240f01ee5aeebf1aee25aa01bba49714,12576521,12576521,5035b0d39d03be51bba2b939fcd1f7c7669984f2803bfa3b4cf02efcd082ee64
0x7c90e309d645d51621326242db1cd2b9ef3990c2,0x39a6de745dc13815469f5c061beb6645abbeb445,14018717,14018717,5047fbf66dedeb77e04e72dc63f539a6d8eccc4884bb886a3ed66a1d0abff234
0x2ee9a73f01497fec9457b2ed534bf662cddb7784,0xf739cd1f7b02ed44bf7043b1bfb0e182f10d8e8b,21534498,21534498,5073961f15df17bc6f93817e3f6921900ea0c78f89c161373c601971aedcbe0d
0x7ccd9c9f255e6010df07502ae98064ea4bb720a1,0x529499cd087a8f978a38d96c3d19b49983e2751f,18750654,18750654,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x674aca20536eecbcba05d9debbce385cde4edb18,0x2d40a37da336f7f64781b6f3e71447789d16854c,12568193,12568193,51586c14c43f90eb2a26d6144003a54738f3750a8e35cdf336e77cb926be4d75
0x97e05b22d3945ec3a0b8a53b47842e003b529f47,0xbaf507be76555a825c84f591c984288fa098c3a1,12598919,12598919,517aeb9f9ff11bf0dd67d62fabd4d8ece499dc1d72784727d6eff814ad0023df
0x60aec0e0556a2b1dbed4217c785a21d218d2edfa,0x4cc15a268567861293997aa1c456986bf50fa84b,18694797,18694797,51bdb03db0269d323291699f8a38305a31c61ca1ef710e689b46e44e7ee72c6b
0x76232f1a447aff47e5623e6731875c29dc7512b8,0x9547ee3043b000648f3ddcb9a9e48a3650204d13,12567436,12567436,51df14a9f8b7838ee85fb70eb52779236f392f16f3db0edda9856c9ca3fe6765
0xdfce9ffc9eac4b6d913b2647e3a8afd779913114,0x368969ca66abe0e178aa25594baf0695a6edad8a,14056341,14056341,52222eb4ded8c1db90beb68aa25f4001774d7de1f82d3c59ad8441fd63432213
0x642864d8a93f6aa5f53b3c92aa4ee17c2ec19519,0xa17a031056829ffb5eb5cbf91f8809c0f284d363,14021615,14021615,5271ff1c2d2a937c47394b90dc865dd619893d4fedf0c7a96041e2d3a2b7cb29
0xa04254fd1a3f59f45248f1c53194fed34b068f66,0x972a8facc87dcf512159987fc9ad8d604171f5d2,16787163,16787163,52d7010edc3b40bf518646fb876f3b143ebed9805fad28b7258d308921b64cc6
0x22e8aac9cef797fc551d75365f377af9eaa1f20d,0xa9c188b48a022b1ad1a903caafa30f1c4f731bf8,13342592,13342592,53261a10c339d41453ff0e9747bcc4b9399cd0758a904c6062870ce2c1af193f
0xccb090f24c4fcc7d137c33586fd8f3321436644d,0x8bcffc7e0a42d7caae0ac5fde663444bb87d7aca,13009973,13009973,53c0d16c2ee0f1af11c7ea950fcdeb62d8451087b2c6d8dde4ba21f8102d9f9a
0xac3a03026fa994bb48caed07df67675692a5f72c,0xdd2625d43eef33941ed006314fb1efbf27cfb231,16737166,16737166,53dc68993a82b5a489f4691d6fe0bad97369d074c1dddc6ff4df727dfa14630e
0xab4e304ccb638b6e6cedda7b9df4db1fb4dd3f6b,0xe6566324b8083ec66af64eb6e5f7bc79b058d3f8,18603990,18603990,540fa275caf443fc632257e99be65f18a940164bc73a129bb86ff7dba435e82f
0x815d6a10d127c884d014fdda6c9524ee24bb21f0,0xf0b97368f3e7b2b8f4fb7798de80615fb538f80c,22797443,22797443,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0x8cb0b9a978730dda744ef1837886a1303ee74c01,0xc7f4a9349b6f65cea0230b0297024deb7df3133f,16778835,16778835,5423672c89442d5657b5337212b2ea5e7f247fd15c4d41908fe1398437ba5802
0x94fef03dad76ec29918ee30573643cee29aeffb6,0x470a07894fe97c22d0d0b678ea72b1b5af4062d0,18566559,18566559,54dbd992f5edbfbfb7975b1755ec86703da4db7f002c999fc66abdc9c12e1f15
0x1126344513f0a8ab737d8ad9ee9cfbb974674eb5,0xe99442df84899a329a2fae8ef52b9e302f4aaaca,14072831,14072831,54e1933aa9eeaa1f73ce9edfac04def7de2246e44d13f334a2ed0c995acca373
0x473632d52c9f4a31566795b20133a3cb04f1869c,0x9551522f0b052e61f3d7caad788ac0ce64fcdad8,14157720,14157720,559c9d51701ab75a9c8b6dda58a4059b76be37bd95c9e41fe7f31d20926cc33e
0x043203a4ab261ecc36fc4b7256856e19612b0b2d,0xd748e0348bb1c95712e9d303671b34eab77983d8,12602700,12602700,55cf23f9117977024218d90bc6ad31b268a4ebe1e818c4c44096d49866bb71b2
0x1ed7306cd4a4c3aeeeaa538941a8cbb8ddbdc807,0x4a5f8d7d5e0012e6a8236953288be18a6bb2544d,18622357,18622357,55ff91e0ab4f5825b736acc0bac7220c53abc3468cb4048fe7d91b158c0eb067
0x7e00078edc5398c38cb169c17e7b10c174a0d285,0x96c137ae9578d20b06a2da51cc5a1c24d48435fa,18611469,18611469,563062399d9f7452b99b73c9ca4931c113795d03cd90d5f3088ea08bce68e8f7
0xa53210ba76ce83682a69b789c915a3e452d7bd49,0x87b1c815aae107b5e31ad9bd53b60665e3a7cde7,14107423,14107423,564284c7c068bc099d9ebc09bc6f82e358bca24cf2c86370c96d77f039799d48
0xf0457dfefdfabed732a9da59f3d272f8c6632c96,0xbf588a6b783681990241bef4dd1cfbfc9f70f132,12675896,12675896,5677d149e2f4ffceb4c6b01e99cda7398af2ab09bc18e50de38e2cb17dc46389
0x9b7878fd0a901ff6abb73c2ac9fe6115ffc7800f,0x0e1d094bbe653512451f6473372b44cfadc87100,12703335,12703335,568bee0dff4f44bdc04d10c5863bc57ccb29b53fbb8b91b1c2a86ac3f779c045
0xd314a330b6bd299b35eb7e78722d40c16942857f,0xe9b79e943ea630b1998c4b1bc98a40d4b2082815,18634887,18634887,56d99120afb73a6b0570a7e234782e6880b634ac567604696b6213ef5008ab43
0xf7527da4c504d6baaa90e2e6bb16af3dbcdcfeb4,0x90f82e59256add4a4003ef9b67e240e819465de5,13981530,13981530,56f1e0a0143d8541d7bdbb8b06de86015fab60f3483843ee6fe2e0bb643e8e66
0xe870833436a2e316df0c919c89e802b4bc07db7e,0x987af6f9dd03897d5d769e3b91434c10ac67a3e9,12917202,12917202,56f4b29b16236b931f0edca6f81369c2cc334403ba2cda73ca66418607eeec3a
0x26ea0968761d03dd05f44aa29b5b14c77f671007,0x5b36cbe30fbd9d24620d839b255d5866d03b9f7b,14041070,14041070,56f8d77abb5604ed9501c9ae5a88049e6016da4905a94b04982cec742f2f68ca
0xdf0af9f203a7c6fed4a14794ee482bd8f8990476,0xeeb9f6bd0440f067946ef1a6b0307c00eee9eb92,12648039,12648039,56fb7d2ecdb4017b223fa7cdc02112c31b2d06564c552cbc07139a3153ec9442
0xdb98efb78db527fb28abe5c9155e3e2cb8662f5c,0xd464843ea746b6b77e1944d54cc751dfcc8fabd4,14107669,14107669,57d5ac32bf700506462a1839b2d465b54f6382c0b26694a81a7f6dd640189d2a
0xa242cf767ae8fe2880b89836c870516a94a6a1ea,0x731e05a4fed735dc0a5f18f94efeed0eff6ba347,18679334,18679334,58114460199eb292cc47b5c1af336d0099aec005ac66c7e922a91191aa892419
0xb8fac1d1a80c211e2372669925b354d1792dad0c,0x7d770b1ed26d934540978debad0072ffed4fa506,14009947,14009947,593cda10f79dfb8d7bd2c386f644f2c54436224b6239aa7b19c71ea2415b1f11
0x5b66e10b5bce0a8f5f2cf0bd04b02a34f5450195,0x70595c1b5d559fc79cdef2dd58558ddab3820d45,18664109,18664109,594ba3f4c6c44cc11934abea22a4b00d65423c4359cc5439732b13b054bc3bdd
0x9dbcb6faa08804b92935b97849b178279bc9bd14,0x665b3577a3553c9d0222f59bd6da970665eb536a,18664109,18664109,594ba3f4c6c44cc11934abea22a4b00d65423c4359cc5439732b13b054bc3bdd
0x02f788ea20194b9a292c1a2e7ad15d8330ae0a8d,0xd490ef1f1f1f25c42fe448edf425926c270b75ab,14074681,14074681,59800766f4dc60257e0fd73eb3e6f12597b1df3632f5c45e31b73ab2aa89c88f
0x77f9db264aa2ee41d534b9a6c431d525eabf1d34,0x8c9d20dfca0f996c03293ff519d59d6069acf5cb,12568687,12568687,5987460adf0db63b281acd188e9b1c22927a7f794beb46d4ae9470d04d36e903
0x4ed68f2caf52ae8e069048d277166e6902418782,0xfc6c602092350cfc29dd304fd9227bf702647076,12627366,12627366,59a49639146fcc47d345a1b8d4312d223bb59f264b889dcd435afa08e7c5d4dd
0xd6b6b7b5e0ad49ca00e00c363814d28df26c750e,0x672edfb1a1d3649e67d91b6879d06ba4a929e08d,12627699,12627699,59c05d335fa5e6e080f1d1697fb100796afe9c5d68b7d956f41a684bb5f3a0cb
0xca738e492d7cefc9856232e61840d35cfbf4f79f,0x156b87c321d4b271aed5bf8298125b42d03d2836,18847011,18847011,5a4c51100553b7d4c4038f52e641cb1ae779941bd16993e30028bc8669c40d9f
0x9b75380a8373c13e41ed02cb7a8f774868e7aeb0,0xd368387fa03fd20c2cea1cff20a1ca21911228df,18845757,18845757,5a753b39c53d2f8296f61d923229519bd586fe43eb3f145c6e89bb20a049792c
0x0222d113ff4569166292c5c2e9da6a2146863948,0xe24deae7e2bd33611fde2cc78056352332be2953,18150436,18150436,5ad1b9da46d122b57f6177eca9c925e77fbf283e03ebb48e937fcbfaec816ed4
0xf2ee82606244a83c40ce7d498e2b7c69846456b1,0x0ffa8bb8eb34afca6e0b4da3bc29e24ee2105bae,13713116,13713116,5b12acb2038ff4f9610ba5150af8ac8291904956ec6383362ac46f6f90af69c9
0x36c5e024fd9918eec4f8c4d6f93ba6b8b26b35b3,0xc22343d4a5799e63f47081c6a97a252c2cc2cec3,18756670,18756670,5b269f7254c0b0e3d0a4bedb97257448252641b32a3081c4ab3cfeac1323838e
0xdf6e7a3b477ec21b365867a3826c1597e74dbc37,0xb4c996500625aa87bf3658b084f61cf24ca876b2,18630599,18630599,5b3b8b6d73336bb90a90a40bc11f41a2c7ad01b2cc0c0e85106529e5e58c9092
0xcb7372d847656b09431a7a148bff5d35e214957b,0x61c870907d7abad47fd9fe1cc4f6fd9ed76627fb,12902399,12902399,5b8b3890732eda9109bff34598a55a0096f1ae8565037c3b6587eacd0fb71868
0x1e705a6621da8a48f479cd4e4f6a8bbda602c18e,0x2fad3a53d43c94b5e622badeb744f076721d156e,14039694,14039694,5b91b4126d246b248d394eb64f3fe4a1a0b8f082ef34315b12a9bff8eae9886d
0x56f9b213605a76e5267b659a9aa4a1d39f412e3c,0xdc3a85d86ed6238d4a17f5936ae4ea50821bfb28,14039694,14039694,5b91b4126d246b248d394eb64f3fe4a1a0b8f082ef34315b12a9bff8eae9886d
0x56da8858e7837c2e9de8c8f831a875884eb4a6d3,0x3b07390854bda087b67000ae30e693188c42d535,12706306,12706306,5b9970e7b200aac2548089981c797308573a142a669c9837d7fe99ad44f13415
0x4936560ed93319746d15cdb471c1541e77722fa9,0xe9f4ee9c9b192659890ebcac98114bb4f91a7f44,14102756,14102756,5bbe0d1c5403895842cd1118a27965938bc37377f5ef5ba9cd2db61b6dd1d4ea
0xf4f8e043d3d8582b22c417f2349382ffaf26b76b,0xc616ea6d1e27d94c355dfbb7e2928ae1f2e5ca80,22797613,22797613,5bd440ea49d829291ec72614cfe3efcbb457cc993999fac2e4e47b5a52956cb5
0xd398e7ae46e55e3f93ab1b52ca561de9314d7cd1,0x9ae18cf49fb47e77fef752846cbd93a3e8548fd6,14073647,14073647,5c41257c7334e68ff72026b2d2325b9e62991e15605119110d1f66b8e9d16ff5
0xb11502332733b548f5d94ef5208b5b111ff3aa2b,0xddaf80bdb736199b6005f6d48ad074d53546e0f0,18232623,18232623,5c4de96d7a18f0f535fe64f04a7c69e32f14f54af3037c1814941732d7d17aaf
0xd843663a72e03fed7948118173b844540b48fb22,0x83dfbe45171a4f2a42e8aa3d1b11217bc8c209ae,16791538,16791538,5c92be91000e8020d70fab51e8f6f1bb35ed45a46f7acae6bfa5284f3c9bf0d7
0x6f427ed809ce3f029d40a74a78732e94e3fbccc0,0xa3ee637d3eacad89b512749b0e228528dde61e44,12637709,12637709,5c994d21026ace3b56733e719fd379183d0a0df580d2656461ff0fb472002d4c
