safe_address,token,first_signup_of_avatar,most_recent_signup_of_avatar,avatar_hash
0xcbef36e8ddafde83f93c3f6a34d84bd85d58552c,0xb738fa8f09678c62fe5355d04fdb0983945b6416,12598101,12598101,48ddf52199104a226f37066ca33d6024807a4ea94e6bce0835b1daf9c0f608c6
0x8036f3fcccce95262dfb4f1629e9cd79a1272218,0x5ed95b6f7ce76c283e8b9da1110a242fb60cead0,12883922,13013519,48e1e9085f5fde166c3aafdb046f9ab453c71c927909d203fbc1a1713c54ef6c
0x819e7a43308126fa39ea83cbe9f02fa79afc02ae,0xb99184354cfd7ce9f390214d293d12060e885f3d,12883922,12883922,48e1e9085f5fde166c3aafdb046f9ab453c71c927909d203fbc1a1713c54ef6c
0x4f725aa4c0a87faad1845300a83f01c32916203b,0x58f12e6525d1e78177b6389d3d8f19fed7868a89,26381672,27056863,48f3a5223a620300046d21c849e3841518806d3964d9337fbcc303e29aeb465f
0x2983c2523f2e8def6bed8d01df867fdee0de1377,0xfeaa74de70ba9b0d6fdcf21cd410a376671777c6,26381672,26381672,48f3a5223a620300046d21c849e3841518806d3964d9337fbcc303e29aeb465f
0x0a440173a23a3e59aec91999febfa060c99190b7,0x735414e1cf5108bea50ee7e04badfba104b378f6,13358096,13731474,48f891c863824769464e67fd360ded067ac6493544cb522aaa79cecdfe6f28e0
0x6270f78a05593469161d5a34b574f1229b98cfc6,0x3a648c0092d94ed84c70cebc45e4584b8d2007e5,13358096,13767196,48f891c863824769464e67fd360ded067ac6493544cb522aaa79cecdfe6f28e0
0xa1b6098f5cb69366247b7a0559ee0758f3eeb2a3,0x69dd4923e03d96abd48ef0cfa0400aac9e89f760,13358096,13358096,48f891c863824769464e67fd360ded067ac6493544cb522aaa79cecdfe6f28e0
0xd76f434426d7b38ca0501510572119567675229f,0x02c2004203fe14cc7877587876b882e1241aace2,18649712,18649712,496bdb9f27106933d2f67b414f5fd3acd062396073765f89422450c045cba6d1
0x6d36af8c2ea93b3dd19eb5f6deab1b4596a001cb,0x8dc671fb23eb634d3fb57734e90e557ae0643dcb,18649712,18663158,496bdb9f27106933d2f67b414f5fd3acd062396073765f89422450c045cba6d1
0xf9e63106dadba09798b45f965c9723294138d9ea,0x6711b93219779d75d7f4a1ae959951cdc45b5c4c,18653497,18653614,4980784883eb1c37e691713d27d16eb8b8ebb46b9b5113bf72d95effc06c1bcd
0x6aa8c3acbd9a1749b28abf04fc06d9b3473ffd29,0x12d247765151e37addb62527ceac0484b2959fd9,18653497,18653497,4980784883eb1c37e691713d27d16eb8b8ebb46b9b5113bf72d95effc06c1bcd
0xb6d2de35d5c42a2b3186af5c02e72b26df4122d7,0x7b667fcec659d0ad859152bfa0d7f54182842d24,14022934,14022934,498cfb53ed947851f30bec5c14a63e68886f05fba2ef0ee56810b4d9c8de8365
0x0ec5f67f88f58d93421db32f0bf646a9e8372bee,0xbc9f340b286bb685e6935c21ced52ec5c1a00dd8,14022934,14022949,498cfb53ed947851f30bec5c14a63e68886f05fba2ef0ee56810b4d9c8de8365
0xf8c15b06ce245a8b7b61c88e90a13cdd649b59e8,0xf90783477f2d050e1fef35cd4d0e2a4d2345e964,16785060,16785060,49c14fa817cd9332d6b8872cae940b97208fd14bf08ad28f20d21bdc58f145a2
0x88962eaff04516d9ebfe14c4a40e0b0640340584,0xe884916e7b529636cb2c50cf016e3c2824a0fdd5,16785060,16813040,49c14fa817cd9332d6b8872cae940b97208fd14bf08ad28f20d21bdc58f145a2
0xfbd8da866bbd7b2fde0cc5ad61567ac1e24fb62d,0x82b0dbf9169267da6da858aa97e24dc1dad0713c,13716404,13783424,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0x564faa8588f6b969cf7a4b6f306bb650565fa1d8,0xba1c406220c6e595cc92475fea51ee753ffaf809,13716404,13724798,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0x730068d3bab552e5422d13b9389b9f07f1306071,0x00a56ad619415a2c40d77a1fdbbe7c161e6817bd,13716404,13852170,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0x069a0a28d09b0518665fe5d7f293fd294a93563a,0xe6936e08e7518c5b2727468ad6ae0fcb794f636e,13716404,13716404,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0xcc2365bcbfe143608ca963fc19b1c64f277518b3,0x4a050b9253ab8a37429fa07359c367c76bab507b,13716404,15705577,49fb881e01875739c33ac725d80275ef6952baa8b4312e7e6a59ede12eadb6c1
0x6feb57d942e744b79719e564c17f7a46460c28e3,0x41f9d4a1f131d56e014539429a638166ae8ab0d3,18586441,18643323,4a980c3bb022f383b2a70e37c19cae8b15c753a5de171c41b86e35d03562c946
0xdcfac927e361a358b3571c7674a2c312670ce798,0x746d95dc59a010804f88b5d8f8ac5e3ed2639309,18586441,18666075,4a980c3bb022f383b2a70e37c19cae8b15c753a5de171c41b86e35d03562c946
0xf2d45ebe62b0ac4ea5b67547635b62dc7804984a,0xe2e42130cde9a7f1fb1108c06d340f19a7988283,18586441,18586441,4a980c3bb022f383b2a70e37c19cae8b15c753a5de171c41b86e35d03562c946
0xef9d8eb5e1c4a4b240d41b85a3783cfaf19c6a70,0xd002476c98dda0cc1d01095161326982d6cd38e0,14009752,14009767,4ac42881f5debc8f0ea63c3425f5c89ae94c25bcd486cd584c16379556602285
0xae0b2afa6d28b1b529ce2df1d37e987694ba656e,0xc8c5f6c69512c2286c84183f82d848b6dbd7b73d,14009752,14009752,4ac42881f5debc8f0ea63c3425f5c89ae94c25bcd486cd584c16379556602285
0x51bb3a2d0b31c831aed9e66190756e03979cbaa3,0xf6a6c3bc4321ce50f07ba1add4b6770eca6c3eac,14009752,14009759,4ac42881f5debc8f0ea63c3425f5c89ae94c25bcd486cd584c16379556602285
0xc9014de1d614637629ebaa2aad72859d326e25a9,0xb7e02b03d2316d29a94aba24c55999df52f571fc,14085185,14085190,4b0b161712dc15b55953f3e1f78e035f9a3407ced5db1e64254d005e40a2ca0e
0x82112e817f8d99d8d6712462a4590b11095a3ada,0x7d838eeb450bd2b892c71efc95035ee9018b2c75,14085185,14085185,4b0b161712dc15b55953f3e1f78e035f9a3407ced5db1e64254d005e40a2ca0e
0x4952c9059a3220a2743621a44988988b0e62cf95,0xfe5f251aa68c9142ca32b0b02235ea0512800949,12975618,13010142,4b0ddeb804aafee73e3f9cbf24b7e5b972746b876626e81dc8b654b4ab57b876
0x13788bcb6a2c19513c916ade9e8e9a5d7d3a714f,0x760a78ab2a401c5d458bb477bbef8ce608b7ad10,12975618,12975618,4b0ddeb804aafee73e3f9cbf24b7e5b972746b876626e81dc8b654b4ab57b876
0x894890a555ef6de2ba58caf4dc236f924cad5ebb,0x9b25c66a22d50d94a1e475c729a8987c63be1130,18646615,18646615,4b33300888ec3bb78fc72702eab526aef80941d92f7401cb28ac4f9673c1047a
0xfcb8058d0a1de3b977f4c76b68f8fdf321603adc,0x42a45618afdfdb827bddf4c851489ec03247e6f2,18646615,18916300,4b33300888ec3bb78fc72702eab526aef80941d92f7401cb28ac4f9673c1047a
0xe8c1a418aac13f4091791ce9b17e60a4ec572e78,0xa6e307e01cb8d2444a482c4a64c15cf5c201cef8,16790913,16812832,4bcba3c8092989db5bbbc16b3a2aab3d5c2a4d46791e692a8fb90ee28d52dc9d
0x37159d22655753bd027ba7f0b1568e16bd5facf5,0x1bb5ce82f43bd87c39e189505f54245a705c9365,16790913,16790913,4bcba3c8092989db5bbbc16b3a2aab3d5c2a4d46791e692a8fb90ee28d52dc9d
0x4607791b6529a157f470003a359a5d61983a7135,0xecd9e51fca94cfb4f2f9e9f289e5080849b54037,16790913,16813250,4bcba3c8092989db5bbbc16b3a2aab3d5c2a4d46791e692a8fb90ee28d52dc9d
0xebc2209e6a3bc4bdea8d63d3da55df73dfe403f8,0x4293b818e738de4846d31e2ebb0f37bf2569efa9,14023631,14023631,4c21be4a4dd340e1080119432b7405dd4cdf03149de92a0640cffc5b0fb79030
0x64fe42d6dfb82ca08f4bf151776eb759ad38b2f1,0xdf32a93b0a9b21c00ad3c37856715d988505f870,14023631,14023640,4c21be4a4dd340e1080119432b7405dd4cdf03149de92a0640cffc5b0fb79030
0x48e650802485fccdfadff92cbd168ea529bc31e5,0x4eb0729c065ef91cc0d818f8f29d0b9a47fb977d,16740075,16774749,4c6b7be62ac9c17534dc2c0036797f31856dffd735e8faf28ef75c8be5f598d8
0x06cd4d87f2a02422fb9c6bf59416f52955669054,0x821871ec6b1a96e9b647c39df1edd4593688c940,16740075,16740075,4c6b7be62ac9c17534dc2c0036797f31856dffd735e8faf28ef75c8be5f598d8
0xfbd4eb414f9ef85d8de6759995953cfb39b45027,0xd9a4996e6f2d0f9b6b8aa8e07aa44ab03dff003d,12666330,12670450,4ca082951243ecc7034f2703328c966dea7e3cdaaebe0c517e2914d9a0409881
0x1a8fe4ffab533230618419d5d3a19c9ad826a396,0x02370d1b40c35351e1ff65ceed936c5fd26a94ec,12666330,12666330,4ca082951243ecc7034f2703328c966dea7e3cdaaebe0c517e2914d9a0409881
0x54c0b805a723af69d6618b64a8a27af3cc60786f,0xd9551d2b61a263a495754fad230f91f5a8d0f436,12642119,14009017,4e492c90bd49d52385b79985365b918bc914a027655e34464bc35ce2c3193ab3
0xbba3cf3aa2ee0c2eb94480b96794f244ad78c5ed,0x782e36bd83206ffbb8b81f0b6feb39bf206ffa65,12642119,12642119,4e492c90bd49d52385b79985365b918bc914a027655e34464bc35ce2c3193ab3
0x48facf2e99f466b32485a3f31503bf3d626a8cd2,0x80fb50d64aa316b732b789eb119f648f41a95b39,12610826,12644024,4e62f56b20c37dee8621438c8100bead5b1fb638145b21859b85545696a13533
0xdaa27f42df1f5b9c89b99c4dc3b1ef09ef30490c,0x66d1cfe6f25debf729d93823fefedc9d11c7ab0e,12610826,12627012,4e62f56b20c37dee8621438c8100bead5b1fb638145b21859b85545696a13533
0xe9293b6e41a101307f23c081a4dce726a974d106,0x297464915ceea402a175c278a456c6e68d257c32,12610826,12610826,4e62f56b20c37dee8621438c8100bead5b1fb638145b21859b85545696a13533
0xc4df53756a0399c60f86f1463d44f5edc4cb51f2,0x51e76db1dad7719ebda54354b9dd8d1d5be22992,12902373,12931231,4e9061676128aad0e51bdd3b73137e397ebdf1004d2104bc4212c93e347b1322
0xb9a69bd739fdb12e9a5c82156ca3ed19f2a11313,0x9b17835c50ec42775521ed50a2253144def9e4ce,12902373,12902373,4e9061676128aad0e51bdd3b73137e397ebdf1004d2104bc4212c93e347b1322
0x61febf84ba7bc142a958f7f4177e489e0b83c562,0x10e2c375db7f371957b3938b4346e1f80a2db744,12902373,12919782,4e9061676128aad0e51bdd3b73137e397ebdf1004d2104bc4212c93e347b1322
0xade2b3a75ab618f22b9d932bf6bd3ffab0b6bb52,0xa24a7d9b8772bf4cea614e8037e7ca05b3dabfa4,14085909,14085909,4eb05d523adc8924313e323f3e8a7686d7ec4fc0c31e01432abeb9b9b968e9e3
0xf484605500236e2338cc9229a3c363eae49afa0b,0x5136a415382b0830822bcd60ada004c4dc121abd,14085909,14085915,4eb05d523adc8924313e323f3e8a7686d7ec4fc0c31e01432abeb9b9b968e9e3
0x8aa09249cd9edc8203d904ec9aff1483f6e1f8f1,0x632d93467eb903708e24a420fd644f92d1cf6eb2,18554478,18554478,4eba2a1948f13e33ece49c41122e55c575308971bfd2607945e0fc5165bde822
0xda219dccd70870c7751ec6377faa6b1a81ad40ee,,18554478,18554690,4eba2a1948f13e33ece49c41122e55c575308971bfd2607945e0fc5165bde822
0x26c858dd8875cfecc339282abcbb61249e43969d,0x49475464a3e969863720ab46476d65c605069e65,17883163,18662403,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0xeded0a52301ac6dcfb295ac740d5039645349331,0x06667722d36b8c84651c8491b0c24b83e2dc6c7a,17883163,17883163,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0x60eb0359929a4b53bc18050cde71f60fd7a6f554,0xa7b2d526381d09e19224c86e1aaa42a93f4ffffa,17883163,18647448,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0xc019501da2ffb604065d3bec2502f2b62e95db1e,0x51ede5b38053b7a9a7f70791a5818145a4f1c00d,17883163,18654963,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0xcfe728d7c3b04f878b56adc84e268fa4c56e6261,0xa31fed5e2e3f036291f0e4bc6b3a33e3e99b25c7,17883163,18678071,4f130615e5034842993babf573ef29ab1d7b0a7e15ede89f1638efc0c437f1be
0x5bb8f22a5a27d6690b4ef16fccabbcb732c09120,0xf9c397ea562c2e3800a52414ab3fe4b6f56f7bde,18725083,18725083,4f6778270bcaa5ddbf200b546a5eacc9fab05cb22febd865c2e9bd0eb437f2dc
0x4383f81c0c2ed345a20f04932a6218a2ede08a66,,18725083,18922114,4f6778270bcaa5ddbf200b546a5eacc9fab05cb22febd865c2e9bd0eb437f2dc
0xc120e6f2b46cf0312e7fd761691aa8b6094fa036,0xffc414b57a571c6f4ab82f0949abf139bc32d474,14107487,14107487,4fa93194c47967799b24466cf07c1f5813d32dbc277c66c224bc9414f0331f3d
0xcd61dab722bbff044b756ff0b4efac8078d686ff,0xb3fe683de1a3a5c9d84d439bbc34a04b186ae65b,14107487,14107494,4fa93194c47967799b24466cf07c1f5813d32dbc277c66c224bc9414f0331f3d
0x6b0962e9d9fc4fe8386c373a264eaa7d0ba7e599,0xb75c8c3a76c6538958d8b55f62b910817d739f6c,14018499,14018673,4ffcb310841bcbff135ed6d47572eef5d70188d5f4ecded7b9f57f580266c655
0x6463b61fede08bb4617cdc0c4c66adc4fb5e42dc,0x7aaf5be1377c0c2da4e1d2020c2ce785c4f1e1c5,14018499,14018499,4ffcb310841bcbff135ed6d47572eef5d70188d5f4ecded7b9f57f580266c655
0x095ded9cb856eb76ebaedcdb340c7f06f9700a5c,0x507f7ad26727a2a2f19282b8bdbf7dbefbe0a812,14018499,14018706,4ffcb310841bcbff135ed6d47572eef5d70188d5f4ecded7b9f57f580266c655
0xa2f072b2d802b5faf69ec3bc5cf1df2bc0dff831,0x138e34e9b9f42ff4a6ad23973c7d0ff9a90340ba,14018499,14018585,4ffcb310841bcbff135ed6d47572eef5d70188d5f4ecded7b9f57f580266c655
0xb99d5efc5e4614c2877b85b3cacb64f15c57daf7,0x39e75248f5851f49692bb62373dbc968ff4b9b64,14106439,14106447,50081ac66c30b4953083660034fa8bdc138f9db816503bd894cbc4e82aac9781
0x3f1fd89d2a074f21ce649c5992c1a3ebbcc58de7,0xf59b237599244d01d9f0cc840741bf58b139cdd4,14106439,14106439,50081ac66c30b4953083660034fa8bdc138f9db816503bd894cbc4e82aac9781
0x4d6ca3308dee567f959f38f6d295eda539632928,0xe2791c70ff8b4d05684447e01d6ee1dbc1411090,12904838,12931540,50296ecbc6a2c89ed4ac43a7e779dfe87bccba938f611de12d76a1a0cb6aaf15
0x64ce093c934c33728b1934fbcf4a32789e8464aa,0xcbadfef836b533d2a762c19e4ba575bf72e0f90e,12904838,13426102,50296ecbc6a2c89ed4ac43a7e779dfe87bccba938f611de12d76a1a0cb6aaf15
0xcc4488ea33475e28d084e1567cfd10df804dc5b4,0x1f2c60c77343f74ada71105f801d4c9c5967d3b6,12904838,12904838,50296ecbc6a2c89ed4ac43a7e779dfe87bccba938f611de12d76a1a0cb6aaf15
0xf95c97eac12c39b5f794dcbfe5e011e70c92c15f,0xe44b0308240f01ee5aeebf1aee25aa01bba49714,12576521,12576521,5035b0d39d03be51bba2b939fcd1f7c7669984f2803bfa3b4cf02efcd082ee64
0xf6905d15444048b857ae6622412596f2176f8ac0,0x9fe3c3a216c0a490684cf39d12be255c46c7f306,12576521,12584209,5035b0d39d03be51bba2b939fcd1f7c7669984f2803bfa3b4cf02efcd082ee64
0x2b5256a5dfe2ff1e890841f4a173d1a85ccdd12f,0x51554aff68fa6929fbd1cc72588705063480c4ab,14018717,14018775,5047fbf66dedeb77e04e72dc63f539a6d8eccc4884bb886a3ed66a1d0abff234
0x6519f26be345c9ebbe71f1df9d07f60edea861d5,0x45997b95d3633432d55506a63f92aab259c24d05,14018717,14018755,5047fbf66dedeb77e04e72dc63f539a6d8eccc4884bb886a3ed66a1d0abff234
0x1a5a59e1809cd7e634ebee0edd5089c619b65023,0xcb89c1457086ca17540a014523beb15a2c663c0e,14018717,14018740,5047fbf66dedeb77e04e72dc63f539a6d8eccc4884bb886a3ed66a1d0abff234
0x7c90e309d645d51621326242db1cd2b9ef3990c2,0x39a6de745dc13815469f5c061beb6645abbeb445,14018717,14018717,5047fbf66dedeb77e04e72dc63f539a6d8eccc4884bb886a3ed66a1d0abff234
0x2ee9a73f01497fec9457b2ed534bf662cddb7784,0xf739cd1f7b02ed44bf7043b1bfb0e182f10d8e8b,21534498,21534498,5073961f15df17bc6f93817e3f6921900ea0c78f89c161373c601971aedcbe0d
0x72ca7cb5837802b48e962e1c090dfbeaaf03ffd2,0xf5be7a128549c342efebcd9d8f150d1c582b240c,21534498,21917235,5073961f15df17bc6f93817e3f6921900ea0c78f89c161373c601971aedcbe0d
0xc94c1930338b0ab0168e0ad2626e5ab2aecbb74c,0x9c52d87afac110f0c95b5923ff998e3c557411cd,18750654,18774813,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x5a9ad2e2d4f52ba4b49aa89e80c6e2bb795a0c45,0x312c880c0148deaf3560abce5b17f5cee53a037f,18750654,18774830,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0xe7f2aacb7b0c07f1f6c82ecc5a5030532d9d29c3,0x7c2911ee07aaef486050615882d2a8a9efcc28e3,18750654,18793180,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x6651b21879e8d7500f93322d604b4ec21821499d,0x0790fa403302cb084cb1bd3954fa6980f1470ce6,18750654,18840175,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x696838d7de22ea523e9a6dcbdb078265de93246e,0x0962e8173f5a3f0dd5ea44424135635e57ba9786,18750654,18821026,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x7ccd9c9f255e6010df07502ae98064ea4bb720a1,0x529499cd087a8f978a38d96c3d19b49983e2751f,18750654,18750654,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x8c891e2a37c73819fe3fe02740c3933b354ea8f1,0x6d9d42643b3c4e9e32084977deba866318ea4e55,18750654,18793254,50b46729f2b8cb51a05a8e2fe04809d206fd62b9909ea88fa641368ff6894ed6
0x3983f8cb45e6aab12ea371ca2e9fc1ac6bed299e,0x08b251ce87c4064ead194309b2c0a6ca49a1e87e,12568193,12709771,51586c14c43f90eb2a26d6144003a54738f3750a8e35cdf336e77cb926be4d75
0x674aca20536eecbcba05d9debbce385cde4edb18,0x2d40a37da336f7f64781b6f3e71447789d16854c,12568193,12568193,51586c14c43f90eb2a26d6144003a54738f3750a8e35cdf336e77cb926be4d75
0xc85475b94774f5fe382b8587f7c63c44ee0f23ff,0x2a480c86752619f3a393463cf88d9dc2b628a7f3,12568193,12871598,51586c14c43f90eb2a26d6144003a54738f3750a8e35cdf336e77cb926be4d75
0xce0c0bddf80e60461c92eda5b8a1048a085e3233,0xb535efaf832ed2f228f1089683974ae220908842,12598919,26286440,517aeb9f9ff11bf0dd67d62fabd4d8ece499dc1d72784727d6eff814ad0023df
0x97e05b22d3945ec3a0b8a53b47842e003b529f47,0xbaf507be76555a825c84f591c984288fa098c3a1,12598919,12598919,517aeb9f9ff11bf0dd67d62fabd4d8ece499dc1d72784727d6eff814ad0023df
0xb3596c7a0b99b42ea8627d2ad147e25c673a8a09,0x4fdbd27874cc9cc759f770b2fe5344abccf47b74,18694797,18759739,51bdb03db0269d323291699f8a38305a31c61ca1ef710e689b46e44e7ee72c6b
0xb629d6e0191106af1cc274acda7890f5c7370ac9,0x1b4b1db5cd3f69ee31a5f4772b96e1572d67582d,18694797,18737578,51bdb03db0269d323291699f8a38305a31c61ca1ef710e689b46e44e7ee72c6b
0xf6a9e37a6d833b84bf8b9d95d1e3e74e60eb6ecb,0xf428b9b5395a9a93384f58cd72ab8dcbea2d819d,18694797,18734436,51bdb03db0269d323291699f8a38305a31c61ca1ef710e689b46e44e7ee72c6b
0x60aec0e0556a2b1dbed4217c785a21d218d2edfa,0x4cc15a268567861293997aa1c456986bf50fa84b,18694797,18694797,51bdb03db0269d323291699f8a38305a31c61ca1ef710e689b46e44e7ee72c6b
0x6e06872acd880beabf7227da4626acb3111aa610,0x27864975ea5dc5f10f651b70840e72c88975bd82,12567436,12603514,51df14a9f8b7838ee85fb70eb52779236f392f16f3db0edda9856c9ca3fe6765
0x76232f1a447aff47e5623e6731875c29dc7512b8,0x9547ee3043b000648f3ddcb9a9e48a3650204d13,12567436,12567436,51df14a9f8b7838ee85fb70eb52779236f392f16f3db0edda9856c9ca3fe6765
0x9e9887f64679e0ae2e882bf301bbaad7b4d91a45,0xa6edce4e3bf42eac048e5205609b67045841f563,12567436,12602510,51df14a9f8b7838ee85fb70eb52779236f392f16f3db0edda9856c9ca3fe6765
0xdfce9ffc9eac4b6d913b2647e3a8afd779913114,0x368969ca66abe0e178aa25594baf0695a6edad8a,14056341,14056341,52222eb4ded8c1db90beb68aa25f4001774d7de1f82d3c59ad8441fd63432213
0x9a8e8755718e15977af07f9fdc62057c1b0f23a8,0x9d84522b7b59b774a3d44521667601faf5add91d,14056341,14056353,52222eb4ded8c1db90beb68aa25f4001774d7de1f82d3c59ad8441fd63432213
0x71878ec40cb225ed7a749995e963c119561f99b6,0xac605a755950e30e13b364363cd1b66d7cb96637,14056341,14056348,52222eb4ded8c1db90beb68aa25f4001774d7de1f82d3c59ad8441fd63432213
0xbd7dbcfe15948d484fa13674fc32feeb6aa955bc,0x29a3e0441a472568294d945773647ca6cfead075,14021615,14021929,5271ff1c2d2a937c47394b90dc865dd619893d4fedf0c7a96041e2d3a2b7cb29
0x642864d8a93f6aa5f53b3c92aa4ee17c2ec19519,0xa17a031056829ffb5eb5cbf91f8809c0f284d363,14021615,14021615,5271ff1c2d2a937c47394b90dc865dd619893d4fedf0c7a96041e2d3a2b7cb29
0xa04254fd1a3f59f45248f1c53194fed34b068f66,0x972a8facc87dcf512159987fc9ad8d604171f5d2,16787163,16787163,52d7010edc3b40bf518646fb876f3b143ebed9805fad28b7258d308921b64cc6
0x66cff676027942710c06253212a6ff5fb4b52ae2,0xedf6079ef8cf51565390cb6ad5c7116365b6cc72,16787163,16813435,52d7010edc3b40bf518646fb876f3b143ebed9805fad28b7258d308921b64cc6
0xd4fe6ad48f7f0aebf3f4dd21817b3746e6b47be7,0xc25bffa21c9839002c97150bdbb2a8ad95a7cd6b,13342592,13699151,53261a10c339d41453ff0e9747bcc4b9399cd0758a904c6062870ce2c1af193f
0x22e8aac9cef797fc551d75365f377af9eaa1f20d,0xa9c188b48a022b1ad1a903caafa30f1c4f731bf8,13342592,13342592,53261a10c339d41453ff0e9747bcc4b9399cd0758a904c6062870ce2c1af193f
0xccb090f24c4fcc7d137c33586fd8f3321436644d,0x8bcffc7e0a42d7caae0ac5fde663444bb87d7aca,13009973,13009973,53c0d16c2ee0f1af11c7ea950fcdeb62d8451087b2c6d8dde4ba21f8102d9f9a
0x5595bd7a23b09267ec24bc666d6c0958f4097012,0x1286df9687035167f5e45d75d22760c573b51d4c,13009973,13024607,53c0d16c2ee0f1af11c7ea950fcdeb62d8451087b2c6d8dde4ba21f8102d9f9a
0x723d0a82cca4ccec8e3b3db95f259a798183fb06,0x7820c00b821ece3663bde1c1eadacabc99fb394f,16737166,16756551,53dc68993a82b5a489f4691d6fe0bad97369d074c1dddc6ff4df727dfa14630e
0xac3a03026fa994bb48caed07df67675692a5f72c,0xdd2625d43eef33941ed006314fb1efbf27cfb231,16737166,16737166,53dc68993a82b5a489f4691d6fe0bad97369d074c1dddc6ff4df727dfa14630e
0xab4e304ccb638b6e6cedda7b9df4db1fb4dd3f6b,0xe6566324b8083ec66af64eb6e5f7bc79b058d3f8,18603990,18603990,540fa275caf443fc632257e99be65f18a940164bc73a129bb86ff7dba435e82f
0xe5fa2a4441f74ffa6a7a1403d5e04ad314e63e11,0x1554c645c27c9bde047fe4bcfab7817a77cbe2d0,18603990,18644810,540fa275caf443fc632257e99be65f18a940164bc73a129bb86ff7dba435e82f
0x815d6a10d127c884d014fdda6c9524ee24bb21f0,0xf0b97368f3e7b2b8f4fb7798de80615fb538f80c,22797443,22797443,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0x2f59a06741ac84d687f664d7c9ccdae84f582cb6,0x3cde11471d7b00c8d000c27d91749f7f0b228848,22797443,23009754,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0x27f4f87e3a0ea64936de49b2849c98741830138a,0x3663f274bf1ffb114ed3a59d7c3588f6637069ec,22797443,22809440,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0x8216cdb1bd321af862add9f362fbe8e5bb9b13f5,0x38347c1280ec15f62240fde08b0138cb223c4a8e,22797443,23008706,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0xaae14d4b9ea5fbebf0c03b1251b550c2f978381f,,22797443,22870358,541495b63ccb92fcc41d675a71d244b1f6f18da81d6177cd305971b3f4104125
0x90aeca09a69f5200f86d0e86aee39cb996e5b8af,0x653fbe410935e69f2d60e4a33f637a82ab7378e9,16778835,16784830,5423672c89442d5657b5337212b2ea5e7f247fd15c4d41908fe1398437ba5802
0x8cb0b9a978730dda744ef1837886a1303ee74c01,0xc7f4a9349b6f65cea0230b0297024deb7df3133f,16778835,16778835,5423672c89442d5657b5337212b2ea5e7f247fd15c4d41908fe1398437ba5802
0x94fef03dad76ec29918ee30573643cee29aeffb6,0x470a07894fe97c22d0d0b678ea72b1b5af4062d0,18566559,18566559,54dbd992f5edbfbfb7975b1755ec86703da4db7f002c999fc66abdc9c12e1f15
0x2616cae2ce75f468ac28b622c4d6fa6e65eafbcd,0xf4d99ab9196da0afb60b20c9c628cda6bc4cca20,18566559,18653231,54dbd992f5edbfbfb7975b1755ec86703da4db7f002c999fc66abdc9c12e1f15
0x1126344513f0a8ab737d8ad9ee9cfbb974674eb5,0xe99442df84899a329a2fae8ef52b9e302f4aaaca,14072831,14072831,54e1933aa9eeaa1f73ce9edfac04def7de2246e44d13f334a2ed0c995acca373
0x2d28d95d1f6502e78c3e80b3781e5fde48265e80,0xeda1f619dbebb26182f3e371c66a2203c6350532,14072831,14072837,54e1933aa9eeaa1f73ce9edfac04def7de2246e44d13f334a2ed0c995acca373
0x96589cab5d4c9023b77a90174ddab8be712b55b0,0x30484f43615d3db56a1fb26d78196d13eb88a1fc,14072831,14072847,54e1933aa9eeaa1f73ce9edfac04def7de2246e44d13f334a2ed0c995acca373
0x473632d52c9f4a31566795b20133a3cb04f1869c,0x9551522f0b052e61f3d7caad788ac0ce64fcdad8,14157720,14157720,559c9d51701ab75a9c8b6dda58a4059b76be37bd95c9e41fe7f31d20926cc33e
0x98a5beb8119b6f7044949c6b1b7d7ce67b94aba7,0x8a58a18cf0d7f0cb876a8a730ae35994897eec4d,14157720,14158108,559c9d51701ab75a9c8b6dda58a4059b76be37bd95c9e41fe7f31d20926cc33e
0x043203a4ab261ecc36fc4b7256856e19612b0b2d,0xd748e0348bb1c95712e9d303671b34eab77983d8,12602700,12602700,55cf23f9117977024218d90bc6ad31b268a4ebe1e818c4c44096d49866bb71b2
